14.0818,3.72661,5.9907,14.6384,1.71616,3.90444,12.6324,12.7883,14.8049,14.3122,13.8999,13.2109,13.3879,6.95558,7.42037,18.3522,14.9467,13.596,18.8386,7.13833,14.4006,13.5172,14.175,7.06636,14.6035,12.4637,12.1393,7.45595,11.9936,14.1745,19.7235,14.0818,6.56556,11.7076,12.684,11.922,9.70573,19.367,14.9149,1.75073,14.0253,10.0328,11.6297,13.5802,4.7141,12.2401,11.7518,13.8518,10.2684,13.9693,13.3879,13.5368,13.893,13.7903,2.13615,13.7362,11.4583,11.5529,8.37532,14.0253,17.401,6.63247,10.9174,16.8865,12.8884,13.6097,14.9948,9.5762,6.90922,15.0189,14.5428,10.1385,13.4522,14.9867,14.8358,14.2467,6.33518,13.6758,11.2827,14.5698,10.7786,13.4846,14.6878,16.6702,12.525,16.6702,4.22996,13.8586,4.99872,0.741523,13.6824,15.4209,14.1102,12.8944,6.03992,5.27678,13.8999,1.64021,12.0452,9.02929,2.66661,12.0608,9.32413,14.1817,12.684,7.78578,6.62933,7.06445,14.0394,14.7868,6.3052,10.583,6.33518,9.699,13.1674,9.96494,13.0751,11.7568,3.07441,4.97031,2.43292,19.2419,11.7666,14.2394,7.97891,14.0253,3.03375,14.1745
13.4052,9.14959,2.93856,4.70612,14.4862,9.69349,9.09087,13.9835,10.8125,8.34146,1.56454,12.0295,0.569591,3.59875,11.4575,12.8953,8.9438,8.59449,9.06905,4.24085,13.6091,8.86682,13.2925,0.361093,7.23397,8.87724,10.9483,3.49283,9.25797,2.69567,1.97365,5.70317,0.146404,7.89579,2.37556,7.24321,7.12721,15.6134,11.8132,10.3249,4.42633,16.5489,10.828,11.545,8.81167,2.0049,10.172,4.02358,1.90066,13.8481,8.28354,12.0808,2.61753,9.20159,12.3339,8.49146,8.39397,7.11163,8.69338,16.2178,5.10693,14.2203,6.09256,6.69943,7.57001,11.6433,15.4321,10.2735,7.14744,9.05455,11.1148,9.49055,4.38644,12.714,2.49315,8.8151,8.28656,8.8014,10.3062,15.9819,10.9483,11.7668,9.07631,11.236,11.1695,5.71756,8.81533,13.3314,1.7566,12.6191,12.814,12.0982,5.55774,6.22132,6.55047,4.29338,5.95021,3.99099,5.82332,9.10548,11.9782,0.538634,3.17354,10.2688,4.66022,6.01017,14.9546,14.6748,15.5673,9.01853,16.026,8.62064,11.6613,16.0692,8.26842,10.1311,5.27082,7.34889,10.0236,12.3373,8.92267,16.515,2.15409,6.22645,10.4418,5.09889,12.1191,10.9483
2.05954,14.5879,11.3256,4.15727,4.80289,9.85753,0.807422,10.9648,9.71483,6.55664,3.1001,13.6874,7.59554,8.27194,5.13409,12.2508,13.5224,0.883706,12.5018,5.6216,3.75488,1.40318,14.0676,16.3668,6.10068,3.75225,16.8021,9.26573,3.22022,7.61709,9.30757,9.91945,12.578,0.225081,1.74267,8.2643,11.6551,13.8713,11.0369,15.1961,8.79211,12.8427,8.35432,9.06526,8.65603,7.56983,13.4072,2.879,9.02868,0.348562,17.4049,11.9089,19.0956,2.0662,14.9831,5.1414,13.7788,14.4073,1.954,9.67631,6.86166,14.9781,13.3942,12.2564,6.77165,15.2331,7.5677,5.34087,11.7008,5.71616,8.32066,2.762,13.584,1.4307,9.39523,2.16467,4.89752,3.41566,14.6431,8.32066,8.8268,12.7331,3.72776,11.5349,2.02078,6.92181,2.92544,9.1643,0.611003,9.1643,4.78497,10.6346,2.31805,9.81428,9.90847,12.7452,3.00134,7.33808,12.0582,11.9243,8.74628,7.88559,15.225,12.715,1.16821,4.3122,11.0505,2.27858,7.57838,9.37554,1.99125,10.2333,17.4238,9.59332,9.67631,7.79175,14.112,6.33686,10.6897,4.87427,6.64446,11.0097,12.2229,9.81452,3.64031,4.32332,5.60516,9.33316
14.0029,8.91854,9.89455,9.68262,7.05535,11.738,3.85334,12.0622,2.95326,7.20425,2.66935,10.0254,13.5985,13.6972,2.97577,2.8643,2.61093,3.96171,2.95258,12.9731,8.39003,9.71182,9.99046,2.72439,12.0792,8.02818,2.34163,10.1398,11.5694,2.95292,3.60428,4.82613,2.5085,9.61757,6.40406,5.99219,2.50923,2.50826,13.4058,3.4471,10.3386,3.28118,7.65023,13.1184,2.80261,6.38729,6.43353,9.83413,8.96508,8.09883,12.1075,14.6768,6.529,3.49384,12.9405,11.1876,10.5943,15.2321,15.2325,1.05831,1.4239,5.27248,2.61836,9.56048,9.88317,2.54493,4.56944,1.81871,3.74793,4.38734,9.64999,2.05384,15.6202,7.06696,4.19724,2.29737,2.12147,10.0489,4.53401,8.04179,2.07034,7.71436,12.1475,4.98195,6.08703,10.3392,2.07034,13.402,16.5934,14.1097,3.3308,1.22662,1.39277,9.62117,12.4407,4.99741,11.632,10.6688,8.51761,7.71205,18.3548,14.6978,0.355174,7.87227,2.88643,11.9313,11.5642,2.50948,6.02028,5.09021,4.16708,5.6235,9.85293,3.27867,14.235,4.63015,10.4652,11.5798,12.8695,6.286,12.1935,11.9837,8.27419,11.8897,2.82226,0.255651,6.80386,12.5437
0.318432,3.8742,4.46668,12.4452,11.4689,1.51841,12.3816,10.6048,3.51364,8.32064,10.4458,14.2631,4.69742,10.6647,12.7266,14.4817,10.7601,7.33571,12.0816,5.3423,0.871105,11.6559,8.74695,2.6047,10.8217,3.70133,13.8743,9.14286,11.5339,12.3581,13.918,11.5239,8.50517,3.54181,7.08053,12.6328,11.9237,14.6016,9.20648,7.97717,12.7757,11.0522,11.4889,14.0836,9.9699,9.8987,2.06206,10.1493,3.91663,4.50547,10.3721,8.16909,10.6992,0.211116,11.4842,10.6475,2.80189,4.78751,12.7388,9.38608,14.3565,12.3696,6.57884,7.69404,2.53872,12.9508,11.3363,12.255,12.7082,8.14645,13.5614,10.952,9.35952,5.90631,5.79888,11.723,0.244639,5.12204,11.3753,5.22727,8.41858,4.27929,9.71696,11.2543,6.50776,3.36696,5.03817,11.405,10.9199,3.90853,6.72428,9.6885,1.30913,4.74884,13.3157,0.332523,11.2543,4.82328,6.69197,13.4785,13.3628,7.87962,1.82984,12.1537,6.27911,12.3178,8.38923,14.6508,4.76423,1.2456,1.07127,8.72964,0.980093,13.2292,6.70384,13.5619,11.8384,12.4277,5.57647,14.9649,8.89993,6.2465,8.72388,2.72867,6.54971,7.86323,3.28177,9.14286
14.5024,8.55835,4.33355,1.67504,12.6524,13.5923,8.64709,6.52935,2.84748,12.1457,2.77919,2.9904,15.677,10.8517,1.85589,8.22343,13.4359,14.1407,7.48114,10.0017,2.53626,6.64809,12.6825,12.8042,3.31836,2.8988,10.3268,13.4698,9.80332,11.9392,0.223761,2.14178,7.49164,11.5867,2.45461,13.3352,8.03179,9.05798,12.5512,8.71202,1.239,2.30813,3.867,14.3619,4.1946,2.01682,15.7284,11.0403,11.7499,13.712,7.97046,8.32865,5.32969,12.1126,3.03806,8.99085,5.30331,0.212914,7.29704,2.82575,11.349,9.0304,13.4156,7.98716,9.30431,5.83803,7.48324,7.08209,11.7655,0.502713,1.73256,0.246722,6.58575,2.50155,6.34312,6.34011,14.5891,3.76551,3.39563,11.2213,5.62396,13.8977,8.31827,13.0611,3.67022,4.63217,7.5085,7.94672,5.92619,1.2217,12.6165,7.20056,4.45658,10.9812,1.2562,10.7729,4.66619,9.58525,13.2726,1.56861,4.55004,9.84309,12.9911,9.59535,12.3996,3.69155,7.73483,11.487,3.66217,12.5927,6.2997,4.84568,0.433667,2.86796,13.698,6.60549,16.1624,13.6559,12.798,3.03806,3.34163,5.01049,12.4517,7.6418,16.6904,12.4169,0.979947,5.71252
9.78922,5.33642,8.46078,13.2256,7.96301,1.53083,6.0836,2.66295,11.3754,1.01929,2.76364,5.30881,9.50328,13.4314,2.96086,12.0647,6.84888,12.1526,6.30214,1.25348,1.12413,3.78239,9.18904,1.12413,7.04791,11.5828,13.6868,11.4997,5.89669,8.11069,1.81259,1.09569,8.04708,8.30252,14.2423,10.2323,3.43116,9.57834,3.07024,2.47312,4.51082,9.94986,4.81619,8.10576,2.8248,6.74839,4.50777,11.2649,1.44196,5.0135,6.06838,5.30775,7.98446,14.6001,11.715,9.50328,8.67509,12.1859,3.8854,0.124075,12.5588,11.1612,5.88888,8.27933,7.69209,11.3463,3.39449,1.15414,12.8183,6.77926,10.7432,7.11179,12.0647,7.60655,14.1135,8.56645,8.31806,12.092,7.15566,8.84772,6.91456,12.9489,3.03083,12.547,3.26958,10.0662,13.0951,3.47044,12.806,3.26288,3.23518,1.33884,12.6601,11.2081,0.872512,2.19606,6.05048,13.6026,6.07529,2.59761,8.89195,8.58575,12.4359,3.23322,8.16031,4.16049,3.6903,1.39565,9.6302,4.81706,12.6361,10.3474,6.98882,10.2994,3.65091,6.29757,4.15078,4.84405,4.31667,6.60327,12.6902,6.90025,16.6848,9.35334,8.07387,5.48227,11.608,10.3715
14.2579,7.50008,13.7782,7.8314,9.13788,10.3612,8.5013,2.79947,3.18557,1.00244,16.9363,9.3321,2.71796,12.3107,14.2033,12.5342,13.1235,10.5064,9.88868,2.64161,14.9742,5.027,11.2478,3.66992,14.5661,9.60979,13.4188,1.23276,1.29494,4.43219,8.47932,11.3913,13.2165,5.79923,1.78263,3.8018,8.35511,10.0631,6.42398,3.24547,7.23334,3.0195,10.3408,13.2227,1.58847,12.6125,14.2729,8.18823,13.1696,12.5256,6.19788,4.73659,10.9356,15.3749,14.3667,2.77811,7.4342,13.0582,0.480031,5.83275,3.93056,7.61561,11.0275,12.6799,1.29533,5.63846,5.96808,7.90692,5.28522,8.6527,13.9244,15.7313,13.537,4.83345,8.53171,10.1961,0.242563,11.7589,4.03137,5.33682,5.36191,3.33838,9.07959,0.736415,12.3745,2.27986,4.14932,10.1214,4.02519,11.5101,10.2961,7.48083,4.67999,9.38297,13.3234,11.1778,10.6731,7.38191,8.70148,9.44399,4.09045,2.98074,0.110374,11.1068,3.41308,10.7916,12.4273,3.27137,4.58752,5.10923,14.0437,12.9871,6.9775,11.9549,12.2646,8.44385,5.10327,7.1858,4.09173,4.33511,9.47104,4.73745,13.5017,6.19349,4.08218,4.76399,2.74641,6.49413
15.6062,12.1162,7.20797,9.30526,12.9586,1.09724,4.91564,2.975,16.8703,6.15581,10.129,8.84935,1.84955,4.52454,4.2937,12.4206,4.94186,11.0148,5.08447,3.11133,4.29327,3.08659,13.7528,10.671,9.99855,6.21585,5.92957,3.04083,4.30226,1.36707,0.192368,12.1521,1.79286,15.6909,0.133564,6.44452,3.70883,0.714971,3.95665,3.65409,5.92467,12.4686,10.129,1.90009,9.01888,3.94958,13.6803,2.47985,17.2827,6.67675,3.64019,13.7528,8.13033,7.76119,12.7623,8.88494,6.7792,4.15958,4.36035,6.2639,9.64593,9.17153,3.19297,0.126889,3.57405,4.71702,10.3667,6.15581,9.56561,2.44865,12.4524,11.156,4.92998,3.05214,18.5381,6.7856,15.0339,15.0812,12.1469,10.201,11.2434,3.84849,9.86461,15.6909,0.842744,5.79321,17.9886,0.603173,11.5788,2.47985,0.839664,11.9997,2.55042,9.98153,5.67753,3.37655,1.30834,8.46979,1.85014,0.269288,12.9347,14.276,6.15185,8.46979,1.7923,0.305706,8.04154,7.99453,4.86073,7.1541,4.2937,9.86461,9.85784,6.73626,19.8215,0.818976,8.70451,1.366,16.0825,0.796445,10.4764,12.6058,7.59695,3.55899,6.50289,6.88649,19.5164,12.5503
5.05791,3.00288,11.7546,13.23,1.97703,3.19912,1.39199,14.4603,4.43327,3.52047,7.08146,9.19946,4.94418,7.31902,13.3809,12.2296,12.219,2.82331,10.1997,0.643556,2.59286,0.427998,8.78317,3.76288,1.12532,15.7204,3.15289,10.8862,2.97996,3.76842,3.20131,13.8416,3.41288,6.59688,1.35682,11.0921,6.14194,3.58094,11.7693,12.2114,4.86218,13.9031,10.9753,3.27621,9.03699,12.1086,14.8226,10.4535,11.2114,5.51698,10.4421,7.69315,8.90264,4.0557,3.971,10.248,10.8484,4.92084,0.85114,1.22474,1.97759,13.3555,7.48447,13.2237,7.62024,2.74029,9.38037,19.9538,16.5678,5.06702,1.65334,3.30003,3.40958,6.64349,5.11012,7.31142,1.94506,5.64309,6.96597,3.35391,11.3791,14.4233,9.04571,16.7306,11.8836,15.4274,0.124349,1.33128,16.5046,3.63411,5.58818,9.37412,4.51578,3.78464,1.12564,20.7323,10.861,11.6621,11.1714,7.5792,8.59539,11.9038,11.0183,3.73838,3.61451,10.704,20.8251,0.704782,2.8056,10.1628,5.30684,9.51677,3.62712,16.3954,1.00789,11.4672,0.591099,5.82651,10.9839,16.9725,5.7977,13.9553,9.88096,4.65701,3.80716,8.44072,3.30896,2.82331
5.50795,1.8023,6.04174,5.85593,7.46946,2.07358,1.7653,6.52217,8.3378,3.88328,8.43261,2.39156,2.02886,8.29456,6.92306,2.49939,6.79964,3.62409,6.66903,6.37573,2.73812,10.9965,1.64324,2.70067,6.13526,3.08809,8.28596,7.47994,2.52381,5.90348,7.09637,3.83803,6.71664,1.57232,5.7714,9.97017,2.15749,8.04453,0.798374,7.03264,3.75601,5.65109,7.7896,1.38557,9.12543,8.22207,1.60289,5.97404,0.363449,5.90566,4.13692,3.63645,3.94305,0.590507,5.05619,1.45133,0.85396,4.05399,2.67313,8.3991,7.61891,8.24751,3.64889,7.22974,5.53378,8.4613,7.58998,2.15895,2.34508,10.4914,7.17461,8.50631,0.750567,2.05361,7.81222,1.17688,2.56345,0.401928,4.35656,4.18226,5.55299,5.81124,8.61165,1.64935,4.81939,0.951841,6.5462,7.50451,4.10927,5.32025,8.30317,6.95315,4.40091,2.88168,3.93917,3.17137,7.71817,5.20389,2.13417,5.53331,7.45554,6.37148,1.5067,2.66334,1.85445,4.3823,2.49975,1.19974,5.77766,4.46729,3.70811,0.43021,8.32045,0.95932,3.04377,0.678252,1.40814,4.41549,6.67738,8.60238,5.0916,8.11363,8.87445,1.44305,3.61263,8.31612,8.36396,2.93458
